#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA27BA
#Date Time: 2019-10-15 21:59:30.758
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -850 mV Attenuation: 1 X
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: DC
#Offset: 1 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.0049675,3.617966521019492,0.2051046855077956
-0.00496625,3.617966521019492,0.2047675258615282
-0.004965,3.617966521019492,0.2051046855077957
-0.00496375,3.617966521019492,0.2047675258615282
-0.0049625,3.617966521019492,0.2047675258615282
-0.00496125,3.617966521019492,0.2047675258615282
-0.00496,3.617966521019492,0.2051046855077957
-0.00495875,3.617966521019492,0.2044303662152608
-0.0049575,3.617966521019492,0.2047675258615282
-0.00495625,3.617966521019492,0.2051046855077957
-0.004955,3.617966521019492,0.2054418451540633
-0.00495375,3.617966521019492,0.2044303662152606
-0.0049525,3.617966521019492,0.2054418451540628
-0.00495125,3.617966521019492,0.2047675258615282
-0.00495,3.617966521019492,0.2047675258615282
-0.00494875,3.617966521019492,0.2047675258615282
-0.0049475,3.617966521019492,0.2051046855077954
-0.00494625,3.617966521019492,0.2044303662152606
-0.004945,3.617966521019492,0.2047675258615282
-0.00494375,3.617966521019492,0.2040932065689931
-0.0049425,3.617966521019492,0.2044303662152606
-0.00494125,3.617966521019492,0.2044303662152606
-0.00494,3.617966521019492,0.2047675258615282
-0.00493875,3.617966521019492,0.2051046855077956
-0.0049375,3.617966521019492,0.2040932065689931
-0.00493625,3.617966521019492,0.2047675258615282
-0.004935,3.617966521019492,0.2047675258615282
-0.00493375,3.617966521019492,0.2047675258615282
-0.0049325,3.617966521019492,0.2047675258615282
-0.00493125,3.617966521019492,0.2047675258615282
-0.00493,3.617966521019492,0.2051046855077956
-0.00492875,3.617966521019492,0.2044303662152606
-0.0049275,3.617966521019492,0.2044303662152609
-0.00492625,3.617966521019492,0.2051046855077957
-0.004925,3.617966521019492,0.2051046855077956
-0.00492375,3.617966521019492,0.2047675258615282
-0.0049225,3.617966521019492,0.2047675258615282
-0.00492125,3.617966521019492,0.2047675258615282
-0.00492,3.617966521019492,0.2047675258615282
-0.00491875,3.617966521019492,0.2047675258615282
-0.0049175,3.617966521019492,0.2047675258615282
-0.00491625,3.617966521019492,0.2044303662152609
-0.004915,3.617966521019492,0.2051046855077957
-0.00491375,3.617966521019492,0.2047675258615282
-0.0049125,3.617966521019492,0.2047675258615282
-0.00491125,3.617966521019492,0.2047675258615282
-0.00491,3.617966521019492,0.2047675258615282
-0.00490875,3.617966521019492,0.2044303662152606
-0.0049075,3.617966521019492,0.2037560469227258
-0.00490625,3.617966521019492,0.2044303662152606
-0.004905,3.617966521019492,0.2044303662152608
-0.00490375,3.617966521019492,0.2047675258615282
-0.0049025,3.617966521019492,0.2047675258615282
-0.00490125,3.617966521019492,0.2047675258615282
-0.0049,3.617966521019492,0.2047675258615282
-0.00489875,3.617966521019492,0.2051046855077956
-0.0048975,3.617966521019492,0.2044303662152606
-0.00489625,3.617966521019492,0.204767525861528
-0.004895,3.617966521019492,0.2051046855077957
-0.00489375,3.617966521019492,0.2047675258615284
-0.0048925,3.617966521019492,0.2051046855077957
-0.00489125,3.617966521019492,0.2044303662152606
-0.00489,3.617966521019492,0.2044303662152606
-0.00488875,3.617966521019492,0.2047675258615282
-0.0048875,3.617966521019492,0.2047675258615282
-0.00488625,3.617966521019492,0.2051046855077957
-0.004885,3.617966521019492,0.2044303662152606
-0.00488375,3.617966521019492,0.2044303662152606
-0.0048825,3.617966521019492,0.204767525861528
-0.00488125,3.617966521019492,0.2044303662152606
-0.00488,3.617966521019492,0.2051046855077957
-0.00487875,3.617966521019492,0.2051046855077957
-0.0048775,3.617966521019492,0.2047675258615282
-0.00487625,3.617966521019492,0.2047675258615282
-0.004875,3.617966521019492,0.2051046855077957
-0.00487375,3.617966521019492,0.2044303662152606
-0.0048725,3.617966521019492,0.2044303662152606
-0.00487125,3.617966521019492,0.2051046855077956
-0.00487,3.617966521019492,0.2047675258615282
-0.00486875,3.617966521019492,0.2047675258615282
-0.0048675,3.617966521019492,0.2051046855077956
-0.00486625,3.617966521019492,0.2040932065689931
-0.004865,3.617966521019492,0.2047675258615279
-0.00486375,3.617966521019492,0.2044303662152606
-0.0048625,3.617966521019492,0.204767525861528
-0.00486125,3.617966521019492,0.2044303662152606
-0.00486,3.617966521019492,0.2051046855077957
-0.00485875,3.617966521019492,0.2051046855077957
-0.0048575,3.617966521019492,0.2047675258615282
-0.00485625,3.617966521019492,0.2051046855077956
-0.004855,3.617966521019492,0.2047675258615282
-0.00485375,3.617966521019492,0.2044303662152608
-0.0048525,3.617966521019492,0.2040932065689931
-0.00485125,3.617966521019492,0.2051046855077957
-0.00485,3.617966521019492,0.2051046855077957
-0.00484875,3.617966521019492,0.2047675258615282
-0.0048475,3.617966521019492,0.2051046855077957
-0.00484625,3.617966521019492,0.2051046855077957
-0.004845,3.617966521019492,0.2051046855077957
-0.00484375,3.617966521019492,0.2051046855077957
-0.0048425,3.617966521019492,0.2047675258615279
-0.00484125,3.617966521019492,0.2040932065689931
-0.00484,3.617966521019492,0.2044303662152611
-0.00483875,3.617966521019492,0.2054418451540633
-0.0048375,3.617966521019492,0.2057790048003308
-0.00483625,3.617966521019492,0.2054418451540633
-0.004835,3.617966521019492,0.2044303662152606
-0.00483375,3.617966521019492,0.204767525861528
-0.0048325,3.617966521019492,0.2047675258615282
-0.00483125,3.617966521019492,0.2051046855077957
-0.00483,3.617966521019492,0.2051046855077957
-0.00482875,3.617966521019492,0.2047675258615284
-0.0048275,3.617966521019492,0.2051046855077957
-0.00482625,3.617966521019492,0.2047675258615282
-0.004825,3.617966521019492,0.2051046855077956
-0.00482375,3.617966521019492,0.2054418451540633
-0.0048225,3.617966521019492,0.2054418451540633
-0.00482125,3.617966521019492,0.2047675258615282
-0.00482,3.617966521019492,0.2047675258615285
-0.00481875,3.617966521019492,0.2054418451540633
-0.0048175,3.617966521019492,0.2047675258615282
-0.00481625,3.617966521019492,0.2047675258615282
-0.004815,3.617966521019492,0.2047675258615282
-0.00481375,3.617966521019492,0.2051046855077956
-0.0048125,3.617966521019492,0.2061161644465984
-0.00481125,3.617966521019492,0.2054418451540636
-0.00481,3.617966521019492,0.2047675258615282
-0.00480875,3.617966521019492,0.2057790048003305
-0.0048075,3.617966521019492,0.2051046855077957
-0.00480625,3.617966521019492,0.2047675258615282
-0.004805,3.617966521019492,0.2047675258615282
-0.00480375,3.617966521019492,0.2047675258615282
-0.0048025,3.617966521019492,0.2047675258615282
-0.00480125,3.617966521019492,0.2051046855077957
-0.0048,3.617966521019492,0.2051046855077956
-0.00479875,3.617966521019492,0.2047675258615282
-0.0047975,3.617966521019492,0.2047675258615284
-0.00479625,3.617966521019492,0.2051046855077957
-0.004795,3.617966521019492,0.2054418451540633
-0.00479375,3.617966521019492,0.2057790048003308
-0.0047925,3.617966521019492,0.2054418451540633
-0.00479125,3.617966521019492,0.2051046855077959
-0.00479,3.617966521019492,0.2051046855077957
-0.00478875,3.617966521019492,0.2051046855077957
-0.0047875,3.617966521019492,0.2051046855077957
-0.00478625,3.617966521019492,0.2054418451540635
-0.004785,3.617966521019492,0.2057790048003308
-0.00478375,3.617966521019492,0.2051046855077957
-0.0047825,3.617966521019492,0.2044303662152609
-0.00478125,3.617966521019492,0.2054418451540633
-0.00478,3.617966521019492,0.2051046855077959
-0.00477875,3.617966521019492,0.2051046855077957
-0.0047775,3.617966521019492,0.2057790048003304
-0.00477625,3.617966521019492,0.2047675258615282
-0.004775,3.617966521019492,0.2047675258615282
-0.00477375,3.617966521019492,0.2051046855077957
-0.0047725,3.617966521019492,0.2054418451540633
-0.00477125,3.617966521019492,0.2057790048003307
-0.00477,3.617966521019492,0.2054418451540633
-0.00476875,3.617966521019492,0.2047675258615285
-0.0047675,3.617966521019492,0.2051046855077957
-0.00476625,3.617966521019492,0.204767525861528
-0.004765,3.617966521019492,0.2044303662152606
-0.00476375,3.617966521019492,0.2051046855077957
-0.0047625,3.617966521019492,0.2054418451540633
-0.00476125,3.617966521019492,0.2054418451540633
-0.00476,3.617966521019492,0.2057790048003307
-0.00475875,3.617966521019492,0.2057790048003308
-0.0047575,3.617966521019492,0.2051046855077959
-0.00475625,3.617966521019492,0.2054418451540633
-0.004755,3.617966521019492,0.2057790048003304
-0.00475375,3.617966521019492,0.2047675258615282
-0.0047525,3.617966521019492,0.2051046855077957
-0.00475125,3.617966521019492,0.2051046855077957
-0.00475,3.617966521019492,0.2051046855077957
-0.00474875,3.617966521019492,0.2054418451540631
-0.0047475,3.617966521019492,0.2047675258615282
-0.00474625,3.617966521019492,0.2047675258615284
-0.004745,3.617966521019492,0.2051046855077957
-0.00474375,3.617966521019492,0.2051046855077956
-0.0047425,3.617966521019492,0.2047675258615282
-0.00474125,3.617966521019492,0.2051046855077957
-0.00474,3.617966521019492,0.2051046855077957
-0.00473875,3.617966521019492,0.2051046855077957
-0.0047375,3.617966521019492,0.2047675258615284
-0.00473625,3.617966521019492,0.2054418451540633
-0.004735,3.617966521019492,0.2054418451540633
-0.00473375,3.617966521019492,0.2054418451540633
-0.0047325,3.617966521019492,0.2044303662152606
-0.00473125,3.617966521019492,0.2047675258615282
-0.00473,3.617966521019492,0.2051046855077957
-0.00472875,3.617966521019492,0.2044303662152609
-0.0047275,3.617966521019492,0.2051046855077957
-0.00472625,3.617966521019492,0.2054418451540631
-0.004725,3.617966521019492,0.2057790048003308
-0.00472375,3.617966521019492,0.2057790048003307
-0.0047225,3.617966521019492,0.2054418451540633
-0.00472125,3.617966521019492,0.2051046855077957
-0.00472,3.617966521019492,0.2054418451540633
-0.00471875,3.617966521019492,0.2051046855077957
-0.0047175,3.617966521019492,0.2054418451540631
-0.00471625,3.617966521019492,0.2047675258615282
-0.004715,3.617966521019492,0.205441845154063
-0.00471375,3.617966521019492,0.2047675258615282
-0.0047125,3.617966521019492,0.2051046855077957
-0.00471125,3.617966521019492,0.2051046855077957
-0.00471,3.617966521019492,0.2054418451540633
-0.00470875,3.617966521019492,0.2051046855077957
-0.0047075,3.617966521019492,0.2051046855077957
-0.00470625,3.617966521019492,0.2047675258615284
-0.004705,3.617966521019492,0.2047675258615282
-0.00470375,3.617966521019492,0.2047675258615285
-0.0047025,3.617966521019492,0.2054418451540633
-0.00470125,3.617966521019492,0.205104685507796
-0.0047,3.617966521019492,0.2057790048003308
-0.00469875,3.617966521019492,0.2054418451540633
-0.0046975,3.617966521019492,0.2051046855077959
-0.00469625,3.617966521019492,0.2047675258615282
-0.004695,3.617966521019492,0.2051046855077956
-0.00469375,3.617966521019492,0.2051046855077957
-0.0046925,3.617966521019492,0.2047675258615285
-0.00469125,3.617966521019492,0.2054418451540633
-0.00469,3.617966521019492,0.2051046855077957
-0.00468875,3.617966521019492,0.2047675258615282
-0.0046875,3.617966521019492,0.2057790048003308
-0.00468625,3.617966521019492,0.2047675258615287
-0.004685,3.617966521019492,0.2044303662152606
-0.00468375,3.617966521019492,0.2054418451540628
-0.0046825,3.617966521019492,0.2051046855077957
-0.00468125,3.617966521019492,0.2051046855077956
-0.00468,3.617966521019492,0.2047675258615282
-0.00467875,3.617966521019492,0.2051046855077957
-0.0046775,3.617966521019492,0.2051046855077957
-0.00467625,3.617966521019492,0.2054418451540633
-0.004675,3.617966521019492,0.2051046855077959
-0.00467375,3.617966521019492,0.2054418451540633
-0.0046725,3.617966521019492,0.2051046855077957
-0.00467125,3.617966521019492,0.2051046855077957
-0.00467,3.617966521019492,0.2047675258615284
-0.00466875,3.617966521019492,0.2051046855077957
-0.0046675,3.617966521019492,0.2047675258615282
-0.00466625,3.617966521019492,0.2051046855077957
-0.004665,3.617966521019492,0.2051046855077957
-0.00466375,3.617966521019492,0.2054418451540631
-0.0046625,3.617966521019492,0.2051046855077957
-0.00466125,3.617966521019492,0.205441845154063
-0.00466,3.617966521019492,0.2047675258615282
-0.00465875,3.617966521019492,0.2047675258615284
-0.0046575,3.617966521019492,0.2051046855077957
-0.00465625,3.617966521019492,0.2051046855077957
-0.004655,3.617966521019492,0.2054418451540633
-0.00465375,3.617966521019492,0.2051046855077957
-0.0046525,3.617966521019492,0.2054418451540631
-0.00465125,3.617966521019492,0.2054418451540633
-0.00465,3.617966521019492,0.2054418451540633
-0.00464875,3.617966521019492,0.2054418451540633
-0.0046475,3.617966521019492,0.2047675258615282
-0.00464625,3.617966521019492,0.2047675258615282
-0.004645,3.617966521019492,0.2051046855077957
-0.00464375,3.617966521019492,0.2057790048003305
-0.0046425,3.617966521019492,0.2047675258615282
-0.00464125,3.617966521019492,0.2051046855077956
-0.00464,3.617966521019492,0.2047675258615282
-0.00463875,3.617966521019492,0.2051046855077957
-0.0046375,3.617966521019492,0.2051046855077957
-0.00463625,3.617966521019492,0.2047675258615282
-0.004635,3.617966521019492,0.2051046855077957
-0.00463375,3.617966521019492,0.2051046855077957
-0.0046325,3.617966521019492,0.2054418451540631
-0.00463125,3.617966521019492,0.2047675258615282
-0.00463,3.617966521019492,0.2047675258615282
-0.00462875,3.617966521019492,0.2047675258615282
-0.0046275,3.617966521019492,0.204767525861528
-0.00462625,3.617966521019492,0.2044303662152606
-0.004625,3.617966521019492,0.2051046855077957
-0.00462375,3.617966521019492,0.2044303662152606
-0.0046225,3.617966521019492,0.2040932065689931
-0.00462125,3.617966521019492,0.2044303662152605
-0.00462,3.617966521019492,0.2044303662152606
-0.00461875,3.617966521019492,0.2051046855077957
-0.0046175,3.617966521019492,0.2051046855077957
-0.00461625,3.617966521019492,0.2044303662152606
-0.004615,3.617966521019492,0.2044303662152606
-0.00461375,3.617966521019492,0.2051046855077957
-0.0046125,3.617966521019492,0.2054418451540633
-0.00461125,3.617966521019492,0.2051046855077957
-0.00461,3.617966521019492,0.2051046855077957
-0.00460875,3.617966521019492,0.2054418451540633
-0.0046075,3.617966521019492,0.2047675258615282
-0.00460625,3.617966521019492,0.2047675258615282
-0.004605,3.617966521019492,0.2047675258615282
-0.00460375,3.617966521019492,0.2054418451540633
-0.0046025,3.617966521019492,0.2051046855077957
-0.00460125,3.617966521019492,0.2047675258615284
-0.0046,3.617966521019492,0.2044303662152606
-0.00459875,3.617966521019492,0.204767525861528
-0.0045975,3.617966521019492,0.2044303662152606
-0.00459625,3.617966521019492,0.2051046855077957
-0.004595,3.617966521019492,0.2051046855077957
-0.00459375,3.617966521019492,0.2051046855077957
-0.0045925,3.617966521019492,0.2051046855077957
-0.00459125,3.617966521019492,0.2047675258615282
-0.00459,3.617966521019492,0.205441845154063
-0.00458875,3.617966521019492,0.2047675258615282
-0.0045875,3.617966521019492,0.2051046855077956
-0.00458625,3.617966521019492,0.2057790048003308
-0.004585,3.617966521019492,0.205441845154063
-0.00458375,3.617966521019492,0.2047675258615282
-0.0045825,3.617966521019492,0.2051046855077957
-0.00458125,3.617966521019492,0.2051046855077957
-0.00458,3.617966521019492,0.2047675258615282
-0.00457875,3.617966521019492,0.2047675258615282
-0.0045775,3.617966521019492,0.2051046855077957
-0.00457625,3.617966521019492,0.2044303662152608
-0.004575,3.617966521019492,0.2047675258615282
-0.00457375,3.617966521019492,0.2051046855077959
-0.0045725,3.617966521019492,0.2054418451540633
-0.00457125,3.617966521019492,0.2051046855077957
-0.00457,3.617966521019492,0.2051046855077957
-0.00456875,3.617966521019492,0.2051046855077957
-0.0045675,3.617966521019492,0.2051046855077957
-0.00456625,3.617966521019492,0.2047675258615282
-0.004565,3.617966521019492,0.2051046855077956
-0.00456375,3.617966521019492,0.2047675258615282
-0.0045625,3.617966521019492,0.2051046855077959
-0.00456125,3.617966521019492,0.2054418451540633
-0.00456,3.617966521019492,0.2047675258615282
-0.00455875,3.617966521019492,0.2044303662152608
-0.0045575,3.617966521019492,0.2044303662152606
-0.00455625,3.617966521019492,0.2051046855077954
-0.004555,3.617966521019492,0.2051046855077957
-0.00455375,3.617966521019492,0.204767525861528
-0.0045525,3.617966521019492,0.2044303662152606
-0.00455125,3.617966521019492,0.2044303662152606
-0.00455,3.617966521019492,0.2051046855077957
-0.00454875,3.617966521019492,0.2044303662152606
-0.0045475,3.617966521019492,0.204767525861528
-0.00454625,3.617966521019492,0.2044303662152606
-0.004545,3.617966521019492,0.2044303662152606
-0.00454375,3.617966521019492,0.2037560469227255
-0.0045425,3.617966521019492,0.2047675258615287
-0.00454125,3.617966521019492,0.2057790048003308
-0.00454,3.617966521019492,0.2047675258615282
-0.00453875,3.617966521019492,0.2054418451540633
-0.0045375,3.617966521019492,0.2047675258615282
-0.00453625,3.617966521019492,0.2051046855077956
-0.004535,3.617966521019492,0.2054418451540633
-0.00453375,3.617966521019492,0.2047675258615282
-0.0045325,3.617966521019492,0.2047675258615282
-0.00453125,3.617966521019492,0.2047675258615285
-0.00453,3.617966521019492,0.2054418451540633
-0.00452875,3.617966521019492,0.2047675258615282
-0.0045275,3.617966521019492,0.2047675258615282
-0.00452625,3.617966521019492,0.2044303662152606
-0.004525,3.617966521019492,0.204767525861528
-0.00452375,3.617966521019492,0.2051046855077957
-0.0045225,3.617966521019492,0.2054418451540631
-0.00452125,3.617966521019492,0.2051046855077957
-0.00452,3.617966521019492,0.2047675258615284
-0.00451875,3.617966521019492,0.2051046855077957
-0.0045175,3.617966521019492,0.2040932065689931
-0.00451625,3.617966521019492,0.2040932065689931
-0.004515,3.617966521019492,0.2051046855077957
-0.00451375,3.617966521019492,0.2051046855077957
-0.0045125,3.617966521019492,0.2044303662152606
-0.00451125,3.617966521019492,0.2047675258615284
-0.00451,3.617966521019492,0.2051046855077957
-0.00450875,3.617966521019492,0.2051046855077957
-0.0045075,3.617966521019492,0.2047675258615282
-0.00450625,3.617966521019492,0.2044303662152606
-0.004505,3.617966521019492,0.2044303662152606
-0.00450375,3.617966521019492,0.2047675258615282
-0.0045025,3.617966521019492,0.2044303662152608
-0.00450125,3.617966521019492,0.2047675258615282
-0.0045,3.617966521019492,0.2047675258615284
-0.00449875,3.617966521019492,0.2051046855077957
-0.0044975,3.617966521019492,0.2047675258615282
-0.00449625,3.617966521019492,0.2047675258615282
-0.004495,3.617966521019492,0.2051046855077957
-0.00449375,3.617966521019492,0.2051046855077957
-0.0044925,3.617966521019492,0.2051046855077957
-0.00449125,3.617966521019492,0.2051046855077954
-0.00449,3.617966521019492,0.2044303662152606
-0.00448875,3.617966521019492,0.2051046855077956
-0.0044875,3.617966521019492,0.2047675258615282
-0.00448625,3.617966521019492,0.2044303662152606
-0.004485,3.617966521019492,0.2047675258615282
-0.00448375,3.617966521019492,0.2051046855077957
-0.0044825,3.617966521019492,0.2054418451540631
-0.00448125,3.617966521019492,0.2051046855077957
-0.00448,3.617966521019492,0.2051046855077957
-0.00447875,3.617966521019492,0.2051046855077957
-0.0044775,3.617966521019492,0.2054418451540631
-0.00447625,3.617966521019492,0.2051046855077957
-0.004475,3.617966521019492,0.2054418451540633
-0.00447375,3.617966521019492,0.2047675258615285
-0.0044725,3.617966521019492,0.2040932065689931
-0.00447125,3.617966521019492,0.2044303662152605
-0.00447,3.617966521019492,0.2044303662152606
-0.00446875,3.617966521019492,0.2047675258615284
-0.0044675,3.617966521019492,0.2051046855077957
-0.00446625,3.617966521019492,0.2051046855077957
-0.004465,3.617966521019492,0.2047675258615282
-0.00446375,3.617966521019492,0.2047675258615282
-0.0044625,3.617966521019492,0.2051046855077956
-0.00446125,3.617966521019492,0.2051046855077957
-0.00446,3.617966521019492,0.2051046855077957
-0.00445875,3.617966521019492,0.2051046855077957
-0.0044575,3.617966521019492,0.2054418451540631
-0.00445625,3.617966521019492,0.2051046855077957
-0.004455,3.617966521019492,0.2054418451540633
-0.00445375,3.617966521019492,0.2051046855077957
-0.0044525,3.617966521019492,0.2054418451540633
-0.00445125,3.617966521019492,0.2051046855077959
-0.00445,3.617966521019492,0.2051046855077957
-0.00444875,3.617966521019492,0.2054418451540633
-0.0044475,3.617966521019492,0.2054418451540633
-0.00444625,3.617966521019492,0.2040932065689935
-0.004445,3.617966521019492,0.2051046855077957
-0.00444375,3.617966521019492,0.2044303662152606
-0.0044425,3.617966521019492,0.2044303662152606
-0.00444125,3.617966521019492,0.2054418451540633
-0.00444,3.617966521019492,0.2054418451540633
-0.00443875,3.617966521019492,0.2054418451540633
-0.0044375,3.617966521019492,0.205441845154063
-0.00443625,3.617966521019492,0.2047675258615282
-0.004435,3.617966521019492,0.2051046855077959
-0.00443375,3.617966521019492,0.2054418451540633
-0.0044325,3.617966521019492,0.2054418451540633
-0.00443125,3.617966521019492,0.2047675258615285
-0.00443,3.617966521019492,0.2047675258615282
